91,357,NULL,16063,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
92,301,NULL,1371,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
93,55,NULL,5427,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
94,738,NULL,13384,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
95,365,NULL,18626,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
96,514,NULL,18059,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
97,147,NULL,19449,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
98,857,NULL,12908,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
99,635,NULL,3555,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
100,363,NULL,3124,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
101,652,NULL,8519,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
102,803,NULL,14989,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
103,492,NULL,9594,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
104,586,NULL,2315,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
105,70,NULL,15733,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
106,538,NULL,17109,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
107,257,NULL,1294,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
108,411,NULL,13224,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
109,641,NULL,16046,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
110,223,NULL,2358,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
111,138,NULL,13586,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
112,254,NULL,17162,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
113,556,NULL,8239,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
114,191,NULL,17593,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
115,731,NULL,14056,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
116,755,NULL,3467,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
117,109,NULL,13847,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
118,682,NULL,7700,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
119,666,NULL,3085,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
120,125,NULL,6671,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
121,701,NULL,17055,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
122,883,NULL,9111,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
123,502,NULL,52,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
124,152,NULL,1391,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
125,439,NULL,10550,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
126,810,NULL,6727,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
127,601,NULL,9807,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
128,357,NULL,19218,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
129,325,NULL,18097,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
130,399,NULL,14504,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
131,318,NULL,935,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
132,522,NULL,17283,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
133,115,NULL,18217,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
134,438,NULL,3726,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
135,274,NULL,1242,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
136,627,NULL,2423,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
137,333,NULL,18501,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
138,388,NULL,10659,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
139,821,NULL,9721,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
140,730,NULL,15084,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
141,612,NULL,1103,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
142,625,NULL,10233,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
143,885,NULL,17329,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
144,72,NULL,8593,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
145,627,NULL,2919,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
146,292,NULL,10733,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
147,389,NULL,1053,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
148,625,NULL,1798,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
149,220,NULL,4545,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
150,513,NULL,13212,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
151,271,NULL,12284,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
152,666,NULL,19955,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
153,178,NULL,1134,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
154,265,NULL,7557,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
155,54,NULL,8353,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
156,635,NULL,11849,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
157,736,NULL,456,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
158,167,NULL,7005,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
159,240,NULL,4214,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
160,873,NULL,15563,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
161,846,NULL,3437,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
162,789,NULL,4996,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
163,404,NULL,7323,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
164,223,NULL,11789,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
165,143,NULL,15782,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
166,208,NULL,8301,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
167,595,NULL,10844,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
168,302,NULL,13751,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
169,107,NULL,6769,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
170,110,NULL,13312,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
171,495,NULL,13898,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
172,442,NULL,4414,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
173,207,NULL,13461,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
174,744,NULL,26,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
175,48,NULL,11064,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
176,257,NULL,6670,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
177,769,NULL,1261,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
178,402,NULL,6385,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
179,320,NULL,1370,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
180,658,NULL,6047,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
181,548,NULL,2482,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
182,569,NULL,12452,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
183,476,NULL,9049,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
184,472,NULL,8612,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
185,693,NULL,13939,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
186,320,NULL,18443,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
187,261,NULL,11522,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
188,585,NULL,19358,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
189,521,NULL,10694,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
190,310,NULL,8223,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
191,656,NULL,4106,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
192,350,NULL,407,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
193,412,NULL,4898,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
194,496,NULL,13044,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
195,297,NULL,720,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
196,185,NULL,7881,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
197,245,NULL,18444,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
198,319,NULL,20048,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
199,482,NULL,4830,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
200,836,NULL,16808,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
201,203,NULL,7779,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
202,742,NULL,8016,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
203,409,NULL,1308,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
204,644,NULL,17758,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
205,82,NULL,5874,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
206,560,NULL,351,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
207,428,NULL,8273,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
208,703,NULL,6979,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
209,560,NULL,17475,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
210,557,NULL,13222,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
211,373,NULL,17715,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
212,853,NULL,467,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
213,334,NULL,5673,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
214,100,NULL,3179,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
215,329,NULL,11911,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
216,85,NULL,814,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
217,627,NULL,18114,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
218,640,NULL,16809,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
219,863,NULL,4297,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
220,437,NULL,7988,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
221,341,NULL,17464,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
222,202,NULL,5895,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
223,249,NULL,3799,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
224,411,NULL,9935,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
225,402,NULL,12407,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
226,496,NULL,7225,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
227,238,NULL,8383,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
228,785,NULL,12302,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
229,164,NULL,16187,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
230,871,NULL,2390,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
231,841,NULL,12244,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
232,811,NULL,11923,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
233,820,NULL,174,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
234,352,NULL,4977,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
235,714,NULL,12721,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
236,395,NULL,19345,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
237,806,NULL,7635,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
238,159,NULL,580,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
239,740,NULL,13556,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
240,829,NULL,13792,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
241,539,NULL,15666,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
242,687,NULL,17083,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
243,573,NULL,11822,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
244,575,NULL,14304,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
245,829,NULL,16728,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
246,309,NULL,13501,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
247,369,NULL,6578,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
248,371,NULL,3176,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
249,540,NULL,8797,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
250,133,NULL,2521,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
251,437,NULL,1566,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
252,873,NULL,12188,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
253,803,NULL,1463,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
254,522,NULL,3195,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
255,476,NULL,13820,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
256,288,NULL,15176,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
257,507,NULL,12484,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
258,439,NULL,6128,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
259,812,NULL,3358,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
260,505,NULL,14262,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
261,130,NULL,11373,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
262,386,NULL,10251,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
263,463,NULL,18556,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
264,295,NULL,16129,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
265,525,NULL,6017,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
266,68,NULL,7807,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
267,359,NULL,10741,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
268,632,NULL,11608,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
269,616,NULL,19252,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
270,590,NULL,2821,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
271,720,NULL,2036,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
272,65,NULL,11830,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
273,826,NULL,4329,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
274,69,NULL,14964,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
275,461,NULL,16503,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
276,602,NULL,13071,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
277,738,NULL,2718,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
278,63,NULL,2730,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
279,710,NULL,9896,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
280,571,NULL,3536,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
281,526,NULL,6521,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
282,847,NULL,16341,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
283,733,NULL,11160,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
284,430,NULL,18037,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
285,377,NULL,19311,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
286,106,NULL,14923,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
287,520,NULL,4950,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
288,155,NULL,14273,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
289,363,NULL,11964,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
290,819,NULL,17699,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
291,598,NULL,13116,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
292,796,NULL,16260,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
293,604,NULL,854,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
294,297,NULL,1768,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
295,885,NULL,1354,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
296,213,NULL,17525,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
297,579,NULL,9615,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
298,757,NULL,13658,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
299,317,NULL,19421,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
300,743,NULL,17081,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
301,173,NULL,9402,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
302,216,NULL,6328,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
303,137,NULL,11135,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
304,112,NULL,15082,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
305,176,NULL,17356,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
306,81,NULL,7898,NULL,0,0,2011-10-17 15:01:00,NULL,0,0,0,NULL
