F000022,NULL,NULL,2011-01-01 00:00:00,2011-01-10,0,NULL,NULL,3339C310-7566-4D58-9A28-2923367FC601-79E180DE-7FD6-4C61-ABFA-CAAF6CB348AE,2500.00,2990.00,19.60
F000023,NULL,NULL,2011-01-01 00:00:00,2011-01-10,0,NULL,NULL,E5B923D0-37C6-4C16-86EF-865B22081E4F-B473FF64-54DC-49BB-9EEA-201F9334FA4E,2500.00,2990.00,19.60
F000024,NULL,NULL,2011-01-01 00:00:00,2011-01-10,0,NULL,NULL,B96D0BDA-4334-408F-BB73-73EA08FD9AB4-4DA2530D-857B-4F07-874C-AF981C01171E,2500.00,2990.00,19.60
F000025,NULL,NULL,2011-01-01 00:00:00,2011-01-10,0,NULL,NULL,37099184-77A5-4DC8-9516-0BFBA219DEB5-E0876CD5-A8E1-45BB-9759-14B99C02BE93,2500.00,2990.00,19.60
F000026,NULL,NULL,2011-01-01 00:00:00,2011-01-10,0,NULL,NULL,D288C4F1-582D-4FEB-A582-B16FAB9508C8-D0760CBB-167E-4289-B978-C92C4574970C,5000.00,5980.00,19.60
F000027,NULL,NULL,2011-01-01 00:00:00,2011-01-10,0,NULL,NULL,FA044AC5-5608-4721-B4A5-FB5D57D542FC-891E6729-D933-4AA8-8E76-DEF827570BF3,5000.00,5980.00,19.60
F000028,NULL,NULL,2011-01-01 00:00:00,2011-01-10,0,NULL,NULL,38F4555B-0383-4E2E-B564-BF3202B6DEB0-D195D3C0-F7FB-4D97-BE5C-FD367BA3215A,5000.00,5980.00,19.60
F000029,NULL,NULL,2011-01-01 00:00:00,2011-01-10,0,NULL,NULL,BBBE401F-2841-4661-9BEF-258C6C66BC3D-6A73F6D4-113B-49C7-8A30-7A5E5AB8AEAE,2500.00,2990.00,19.60
F000030,NULL,NULL,2011-01-01 00:00:00,2011-01-10,0,NULL,NULL,A65EBD16-A424-4039-B6D0-C92E0BAB6EAF-1E0EAC4C-F2C7-4AC9-AD06-53F5F4D00562,2500.00,2990.00,19.60
F000031,NULL,NULL,2011-01-01 00:00:00,2011-01-10,0,NULL,NULL,D6BF17A7-33CA-4EAF-91DD-21C843825252-A7974F2C-E67B-4BE5-8418-271BF27758C2,2500.00,2990.00,19.60
F000032,NULL,NULL,2011-01-01 00:00:00,2011-01-10,0,NULL,NULL,0F4F39DF-9651-4B3B-88D3-4D8441BE29AA-3F86B119-30E4-4B31-8D82-A241FA8DD718,2500.00,2990.00,19.60
F000033,NULL,NULL,2011-01-01 00:00:00,2011-01-10,0,NULL,NULL,A54F88EE-6E30-440C-AB3B-04ABD45A576C-F1C471C9-FED8-4444-B387-83B1B0DDA87F,2500.00,2990.00,19.60
F000034,NULL,NULL,2011-01-01 00:00:00,2011-01-10,0,NULL,NULL,43523EDF-ED87-47DD-A3D9-F167C2AF686C-0B4756DF-7E5B-4913-A8FE-3DE4C48C573D,2500.00,2990.00,19.60
F000035,NULL,NULL,2011-01-01 00:00:00,2011-01-10,0,NULL,NULL,43CB309D-CFBD-4DAB-B6D0-EE4DA6EE4FBA-6DE958B9-138C-4820-AE5B-6553E741434F,2500.00,2990.00,19.60
F000036,NULL,NULL,2011-01-01 00:00:00,2011-01-10,0,NULL,NULL,8939A207-0B21-4C55-83BA-6AE73EF580B2-EF9ABE05-B2D1-447D-B705-32C8BF67D7E8,2500.00,2990.00,19.60
F000037,NULL,NULL,2011-01-01 00:00:00,2011-01-10,0,NULL,NULL,41CE9A56-584B-4A5F-8917-B37297B630EA-9CECA996-EBF2-421F-B83A-2C6296B943D5,2500.00,2990.00,19.60
F000038,NULL,NULL,2011-01-01 00:00:00,2011-01-10,0,NULL,NULL,418DB4E4-27A9-4E1F-B00C-04B99E892D48-4515B8F4-391F-416E-AF73-41A06F0A7D88,2500.00,2990.00,19.60
F000039,NULL,NULL,2011-01-01 00:00:00,2011-01-10,0,NULL,NULL,95E5BCC4-DBDA-4052-BF43-236163C78BCF-9FC2C586-6641-4103-886C-386B34C19CD5,2500.00,2990.00,19.60
F000040,NULL,NULL,2011-01-01 00:00:00,2011-01-10,0,NULL,NULL,C9C196AB-D7F6-40AC-A985-BF33CB81C2D0-8E317B2E-18AE-4588-98C2-D2B2CAE4D19D,2500.00,2990.00,19.60
F000041,NULL,NULL,2011-01-01 00:00:00,2011-01-11,0,NULL,NULL,B899380F-0A44-4431-AF56-1C14297CCEAE-0E348757-B1FF-429F-9C50-D3C4A910AB73,2500.00,2990.00,19.60
F000042,NULL,NULL,2011-01-01 00:00:00,2011-01-11,0,NULL,NULL,E5736F62-AE36-4A46-941C-4943F79FD2E7-79DF5FB1-2546-420D-8410-40E1280EF496,1500.00,1794.00,19.60
F000043,NULL,NULL,2011-01-01 00:00:00,2011-01-11,0,NULL,NULL,61A8E765-7070-4E41-9045-668003B4A743-66534233-276B-4B19-B341-9F2F3DC0B950,1500.00,1794.00,19.60
F000044,NULL,NULL,2011-01-01 00:00:00,2011-01-11,0,NULL,NULL,FCEE7A37-027B-4D7B-9462-90B53AA13FC9-538E2B81-D186-432B-B871-FFF1B1D1397A,1500.00,1794.00,19.60
F000045,NULL,NULL,2011-01-01 00:00:00,2011-01-11,0,NULL,NULL,05A5D32C-A1AF-4F02-93EC-063446EC1DD4-C3405EF2-C2F9-4238-836C-478958217554,2500.00,2990.00,19.60
F000046,NULL,NULL,2011-01-01 00:00:00,2011-01-11,0,NULL,NULL,3808554A-36EA-4DC1-97C4-C202949D5CB1-8B7CA289-D517-4EE2-9E25-90E741F7CF8A,2500.00,2990.00,19.60
F000047,NULL,NULL,2011-01-01 00:00:00,2011-01-11,0,NULL,NULL,C13B6C4A-66B7-4006-ACF5-E4EE0756763B-47C067DA-C51F-4E82-8AD5-F9FC1B40497B,2500.00,2990.00,19.60
F000048,NULL,NULL,2011-01-01 00:00:00,2011-01-11,0,NULL,NULL,5805269F-0896-424E-926C-5608B5D21A96-A0854F99-246E-47F5-A032-C2471F8789BE,1500.00,1794.00,19.60
F000049,NULL,NULL,2011-01-01 00:00:00,2011-01-11,0,NULL,NULL,A8008B03-8A78-44B7-94AD-302B3AFFAA65-5517E028-FD77-4715-B458-44370FA0E347,2500.00,2990.00,19.60
F000050,NULL,NULL,2011-01-01 00:00:00,2011-01-11,0,NULL,NULL,213704CC-5585-4951-87ED-BE003B784021-F1F86FD6-61C4-4863-A8EA-710A8657AD90,2500.00,2990.00,19.60
F000051,NULL,NULL,2011-01-01 00:00:00,2011-01-11,0,NULL,NULL,247C5389-A5A8-40D8-A71E-9B10993F700A-B7756FC8-0253-4023-B16E-2471ED9E153E,2500.00,2990.00,19.60
F000052,NULL,NULL,2011-01-01 00:00:00,2011-01-11,0,NULL,NULL,CE239729-F1A7-46F3-9F8B-F74664E95C38-59737E86-055E-4275-BB86-B7B87850DE82,2500.00,2990.00,19.60
F000053,NULL,NULL,2011-01-01 00:00:00,2011-01-11,0,NULL,NULL,92633842-8B2D-4DD6-B60E-F5CACA52D7BA-61D91DC6-FED4-4AB8-B46A-2BA57CE1D06F,1500.00,1794.00,19.60
F000054,NULL,NULL,2011-01-01 00:00:00,2011-01-11,0,NULL,NULL,90CBE96F-811F-424A-844D-14D7D8BA27DF-F0FA84D1-29D0-480A-A467-22352948F31E,1500.00,1794.00,19.60
F000055,NULL,NULL,2011-01-01 00:00:00,2011-01-11,0,NULL,NULL,7482F8BE-AD72-4505-802C-7175E7A4CC99-1A820281-476A-4C58-AA29-563AB29D5058,4000.00,4784.00,19.60
F000056,NULL,NULL,2011-01-01 00:00:00,2011-01-11,0,NULL,NULL,6B2FF942-520E-44D1-B3AA-F03A4D92F834-C5A3B016-682B-40F5-8CE4-B4AE3568570F,5000.00,5980.00,19.60
F000057,NULL,NULL,2011-01-01 00:00:00,2011-01-11,0,NULL,NULL,54E8CB9D-587C-4F70-837F-4D3782C097F9-F36803EF-E943-4656-A463-054A36BD0022,1500.00,1794.00,19.60
F000058,NULL,NULL,2011-01-01 00:00:00,2011-01-11,0,NULL,NULL,E0394CFD-B1F3-47C7-B5D2-5550027A73F9-3BEBE355-6E43-4A13-9E3E-811EC947CDFA,1500.00,1794.00,19.60
F000059,NULL,NULL,2011-01-01 00:00:00,2011-01-11,0,NULL,NULL,B7E850A0-C9DC-4255-BD82-95E1AE4A11C1-A760AC6B-2C46-4665-BA55-A24EA658B396,2500.00,2990.00,19.60
F000060,NULL,NULL,2011-01-01 00:00:00,2011-01-11,0,NULL,NULL,8B734605-5E29-4049-B236-5F0EF98D281B-23C5D6B1-A3AA-46E2-AA16-AFF312ABCAC2,2500.00,2990.00,19.60
F000061,NULL,NULL,2011-01-01 00:00:00,2011-01-11,0,NULL,NULL,6D8B3990-5D69-439C-B947-2B4B0E691FEA-AA874015-7116-4499-8DB4-B2EC0B75C9A5,2500.00,2990.00,19.60
F000062,NULL,NULL,2011-01-01 00:00:00,2011-01-11,0,NULL,NULL,3E2FB7F5-4A96-41DB-876E-5F71F0C216F8-BD114183-10E9-4693-97EE-7BDB49BC2946,2500.00,2990.00,19.60
F000063,NULL,NULL,2011-01-01 00:00:00,2011-01-11,0,NULL,NULL,5221DC8D-20ED-4E54-AEA4-9D1149382528-F4D43FA4-FC76-401F-9022-8B9F429FCCBA,2500.00,2990.00,19.60
F000064,NULL,NULL,2011-01-01 00:00:00,2011-01-11,0,NULL,NULL,A3755469-1F22-47DF-B75F-555D2147E669-F59D6D7D-41A1-4D24-9ED9-EDB0EBF75903,1500.00,1794.00,19.60
F000065,NULL,NULL,2011-01-01 00:00:00,2011-01-11,0,NULL,NULL,5CF87632-A483-4F9F-85A1-7B85C232F351-3B1D7BE4-DDA1-4659-AF60-17A996DBC4FF,2500.00,2990.00,19.60
F000066,NULL,NULL,2011-01-01 00:00:00,2011-01-11,0,NULL,NULL,36C69D03-8EAD-4EAC-8731-22D23AE23155-63F28725-35ED-4076-BC85-475B7BB6FC55,2500.00,2990.00,19.60
F000067,NULL,NULL,2011-01-01 00:00:00,2011-01-11,0,NULL,NULL,A1248CE7-B553-4B57-AD12-D1365B2BFE16-0EF2B99C-C4D0-4054-A77A-C8F77DA8DC5A,2500.00,2990.00,19.60
F000068,NULL,NULL,2011-01-01 00:00:00,2011-01-11,0,NULL,NULL,4015C5C3-2C6D-4B73-8CD9-E43FCCDC5CDC-C443C9D6-A0A1-4029-96A0-93812CCF70F6,1500.00,1794.00,19.60
F000069,NULL,NULL,2011-01-01 00:00:00,2011-01-11,0,NULL,NULL,7F13FEBB-6B6A-4CFB-A3C9-7CBEAD98BC95-64448C35-B5A3-4810-BFCD-F25959E67FDD,2500.00,2990.00,19.60
F000070,NULL,NULL,2011-01-01 00:00:00,2011-01-11,0,NULL,NULL,9E5A97A1-E71D-4690-A271-563D4F9ED221-CA321E54-765C-43A6-9B5A-6D830761C8AF,2500.00,2990.00,19.60
F000071,NULL,NULL,2011-01-01 00:00:00,2011-01-11,0,NULL,NULL,7F2391A9-9608-46C2-8C8A-926310D74C77-2CB221ED-BE31-4678-9579-3FC112FEEF45,12000.00,14352.00,19.60
F000072,NULL,NULL,2011-01-01 00:00:00,2011-01-11,0,NULL,NULL,9A29BBD9-8DB7-440D-B36A-9F240399F957-8704E9D7-5511-4B74-84A0-A0EB4B57CC99,6500.00,7774.00,19.60
F000073,NULL,NULL,2011-01-01 00:00:00,2011-01-11,0,NULL,NULL,B7312FC3-F99A-43D2-968B-438C05650564-7826721B-2AD2-43C9-9990-719452705C49,8000.00,9568.00,19.60
F000074,NULL,NULL,2011-01-01 00:00:00,2011-01-11,0,NULL,NULL,7F811866-74A0-468D-BDBE-C8CB0107E448-8CAD2739-5A40-45FB-BD8A-AB67E909AAAD,4000.00,4784.00,19.60
F000075,NULL,NULL,2011-01-01 00:00:00,2011-01-11,0,NULL,NULL,ACF11654-3B5A-445B-8452-0CA6C594B150-FA6F584B-37F3-4501-A7D5-585AAC25C3F9,4000.00,4784.00,19.60
F000076,NULL,NULL,2011-01-01 00:00:00,2011-01-11,0,NULL,NULL,A91CE334-486B-4C52-B147-33D339C316D1-8D8BDE2A-DC22-4BC6-AF42-ED7A798490FF,5000.00,5980.00,19.60
F000077,NULL,NULL,2011-01-01 00:00:00,2011-01-12,0,NULL,NULL,8C5C86AC-0F72-45E2-A486-87DA243AEA63-671F4DF4-0589-4FFC-951F-1A502E5AD3AB,5500.00,6578.00,19.60
F000078,NULL,NULL,2011-01-01 00:00:00,2011-01-12,0,NULL,NULL,CE01F43D-BF37-4053-AF52-ED3D2D069EC6-0E1D98FC-DB79-4C34-8656-69C4664E5F46,6500.00,7774.00,19.60
F000079,NULL,NULL,2011-01-01 00:00:00,2011-01-12,0,NULL,NULL,1FAEE4EE-6857-4429-BF65-4DBFDC580482-5A44C0BD-FC48-4B81-80C2-2272779297F7,3000.00,3588.00,19.60
F000080,NULL,NULL,2011-01-01 00:00:00,2011-01-12,0,NULL,NULL,DB72821B-478F-403E-A94B-36CFE95C7C75-61B7EAEA-43B2-4F76-A9F7-8A665D204EE7,1500.00,1794.00,19.60
F000081,NULL,NULL,2011-01-01 00:00:00,2011-01-12,0,NULL,NULL,BD163ED6-337E-44A3-90BD-D2E960E8BDD5-E9976DD5-8FFE-460B-8429-6B0554553C72,2500.00,2990.00,19.60
F000082,NULL,NULL,2011-01-01 00:00:00,2011-01-12,0,NULL,NULL,5AC8C90B-626B-4447-9D62-074E93FB5157-6D0FBCBD-A3F3-4FEB-B679-5C395222444A,2500.00,2990.00,19.60
F000083,NULL,NULL,2011-01-01 00:00:00,2011-01-12,0,NULL,NULL,3EE3F4CF-1F6E-4A41-B671-7164E4EB0A48-235FF20E-7D39-4042-B481-8665C64FE604,1500.00,1794.00,19.60
F000084,NULL,NULL,2011-01-01 00:00:00,2011-01-12,0,NULL,NULL,326485F0-897F-419E-8847-D1A13E845836-26287C57-BFC7-424F-88A1-142E8C5CC405,2500.00,2990.00,19.60
F000085,NULL,NULL,2011-01-01 00:00:00,2011-01-12,0,NULL,NULL,9C38D4F4-8D32-490A-AC57-664A33041FED-2AF4C2DA-50C0-4DE0-BB68-0D7DD410E762,1500.00,1794.00,19.60
F000086,NULL,NULL,2011-01-01 00:00:00,2011-01-12,0,NULL,NULL,8F02159D-75B2-42CC-9CBD-EBDE2429CBDF-CF7AD189-DF42-40A6-A39B-44C3EDC7326E,2500.00,2990.00,19.60
F000087,NULL,NULL,2011-01-01 00:00:00,2011-01-12,0,NULL,NULL,9228186D-34D0-4E25-A50F-547DB7594F0B-D0BDBABD-EC92-416D-AB47-11E1A0F7B5A3,2500.00,2990.00,19.60
F000088,NULL,NULL,2011-01-01 00:00:00,2011-01-12,0,NULL,NULL,F28AD136-8489-43CE-B87A-42BFB1D90EE3-FCD59134-D823-4662-BB21-5BA3ACDA03F9,2500.00,2990.00,19.60
F000089,NULL,NULL,2011-01-01 00:00:00,2011-01-12,0,NULL,NULL,CA28FE49-0804-4F31-8C59-C1E572DB84F3-6D46EE51-31F0-4B99-98D5-8114ECDC05F7,1500.00,1794.00,19.60
F000090,NULL,NULL,2011-01-01 00:00:00,2011-01-12,0,NULL,NULL,7D7ADC99-4E1D-40D6-82DB-71DC1A865E49-BA3BC71C-7313-437B-B977-E8E2870B09BB,1500.00,1794.00,19.60
F000091,NULL,NULL,2011-01-01 00:00:00,2011-01-12,0,NULL,NULL,92C3B5F6-D6A9-48D9-8E28-8A79242D7783-6078EC82-0A5C-44B6-9F5D-C1B593EA9F08,1500.00,1794.00,19.60
F000092,NULL,NULL,2011-01-01 00:00:00,2011-01-12,0,NULL,NULL,72269850-751B-4A15-AC99-4825DC195645-F993CBF7-3B21-4ABF-B81B-6C0D12A7CF14,1500.00,1794.00,19.60
F000093,NULL,NULL,2011-01-01 00:00:00,2011-01-12,0,NULL,NULL,286885C3-BA26-4689-B59A-98515EC6582B-FF247434-B25E-44CF-B425-64D114D78D6B,1500.00,1794.00,19.60
F000094,NULL,NULL,2011-01-01 00:00:00,2011-01-12,0,NULL,NULL,28CA61C8-9CA0-4AE6-BDCE-80FCCDAD9BCE-02E41610-71DA-4CAA-B1B7-DE3AD9F7376E,1500.00,1794.00,19.60
F000095,NULL,NULL,2011-01-01 00:00:00,2011-01-12,0,NULL,NULL,8FD9B795-44FC-4F94-8F33-B42F386DEA02-D88CC8ED-F1EB-42F6-A665-2529765BD259,1500.00,1794.00,19.60
F000096,NULL,NULL,2011-01-01 00:00:00,2011-01-12,0,NULL,NULL,E6AD2FDE-0BCA-4A65-9F65-7E70EF830982-E89BD65D-9581-4F74-9598-CDA426953282,1500.00,1794.00,19.60
F000097,NULL,NULL,2011-01-01 00:00:00,2011-01-12,0,NULL,NULL,70652C86-9089-47A8-9D39-7EF0320A763B-55AF6515-A485-4A3A-BCCC-A62DE16E6F4E,2500.00,2990.00,19.60
F000098,NULL,NULL,2011-01-01 00:00:00,2011-01-12,0,NULL,NULL,261E0E49-BF67-4371-B41B-A24622474EAF-F6563AD4-BFD3-460C-A83C-D9EFD433F4F8,2500.00,2990.00,19.60
F000099,NULL,NULL,2011-01-01 00:00:00,2011-01-12,0,NULL,NULL,23031989-5C07-47C3-819C-29413FD85C02-ABB5B096-1BDD-4230-B6AF-34DBF28C10E0,2500.00,2990.00,19.60
F000100,NULL,NULL,2011-01-01 00:00:00,2011-01-13,0,NULL,NULL,A29FEE22-9D9B-434D-858A-4B6E25FB52B1-6A30AACE-B3D1-44F1-9CC1-837577F15E51,2500.00,2990.00,19.60
F000101,NULL,NULL,2011-01-01 00:00:00,2011-01-13,0,NULL,NULL,F7C4EC06-4AC1-4FA5-B36B-4DF7B0B3667A-D12DABCD-988A-490C-BB14-B7223377A9ED,2500.00,2990.00,19.60
F000102,NULL,NULL,2011-01-01 00:00:00,2011-01-13,0,NULL,NULL,C51BCDA9-84ED-47F7-B61F-0D2FB1786DA4-039525D6-4C17-44E4-96E5-0ED234B5CF16,2500.00,2990.00,19.60
F000103,NULL,NULL,2011-01-01 00:00:00,2011-01-13,0,NULL,NULL,484B4108-EA0C-4450-8488-D7A4A3147074-2D96A205-B7F8-446F-BF05-27ACAFF64A27,2500.00,2990.00,19.60
F000104,NULL,NULL,2011-01-01 00:00:00,2011-01-13,0,NULL,NULL,0255388B-A57B-4342-912B-81A694A7B30D-22BA1D4A-01A5-44C6-8250-2CB861A1CBE9,2500.00,2990.00,19.60
F000105,NULL,NULL,2011-01-01 00:00:00,2011-01-13,0,NULL,NULL,76002DF7-1521-445A-A00C-66B9DCBB13CB-C9961D8D-3590-4CBF-BF4B-5D86551EF5D1,2500.00,2990.00,19.60
F000106,NULL,NULL,2011-01-01 00:00:00,2011-01-13,0,NULL,NULL,23F75E7B-6DB1-492B-A876-238B645A4FB2-CE5A5788-1F49-4A60-AFC3-9B9427FDAE01,2500.00,2990.00,19.60
F000107,NULL,NULL,2011-01-01 00:00:00,2011-01-13,0,NULL,NULL,D94FA0BE-C6C3-41A3-A100-FE1DFCAD81D1-15F626DB-2401-4D3A-8D8F-325006674DFC,2500.00,2990.00,19.60
F000108,NULL,NULL,2011-01-01 00:00:00,2011-01-13,0,NULL,NULL,942F67DB-44A4-4A04-A145-F5091805C11A-2B151696-D7F2-4CF4-80BC-8970E8619D94,1500.00,1794.00,19.60
F000109,NULL,NULL,2011-01-01 00:00:00,2011-01-13,0,NULL,NULL,B0DA1A1E-218D-4EFA-8AA8-629102EEB793-C4BA5B6C-2FB2-496D-9B6C-839BE5733049,2500.00,2990.00,19.60
F000110,NULL,NULL,2011-01-01 00:00:00,2011-01-13,0,NULL,NULL,F00968FA-28AA-4D71-A7E6-D1F255073B32-47AF4295-911A-4381-BCE7-8AE0C6581004,2500.00,2990.00,19.60
F000111,NULL,NULL,2011-01-01 00:00:00,2011-01-13,0,NULL,NULL,13DA05F5-0ADB-46C3-BC7D-0A5616B2C5B3-CCF8B45C-5933-49AE-BC3B-40D909FDB095,8000.00,9568.00,19.60
F000112,NULL,NULL,2011-01-01 00:00:00,2011-01-13,0,NULL,NULL,C64B7AF6-694D-4F3D-B2F8-00164F66D7FA-D1FD8878-4F74-4079-B0A6-936001FBE1E2,4000.00,4784.00,19.60
F000113,NULL,NULL,2011-01-01 00:00:00,2011-01-13,0,NULL,NULL,DB051413-8D28-4875-A9EB-109E0678FE04-41B23EEB-91E7-4161-8904-E880DE1DF45E,7500.00,8970.00,19.60
F000114,NULL,NULL,2011-01-01 00:00:00,2011-01-13,0,NULL,NULL,51878712-31DB-4189-860A-52E543A3711B-A092036E-5811-47DA-A7E6-2D56A1F607D6,5000.00,5980.00,19.60
F000115,NULL,NULL,2011-01-01 00:00:00,2011-01-13,0,NULL,NULL,CD130854-FC51-4BD4-9B7A-59BA1C3952F9-8EDB0F08-7CA3-48D2-9AC9-EFF5BC5CA6AE,5000.00,5980.00,19.60
F000116,NULL,NULL,2011-01-01 00:00:00,2011-01-13,0,NULL,NULL,BD85817D-4073-43A4-8AD7-07248D54FC40-491D62BE-82FA-4377-B5A5-E3D6B456D135,5000.00,5980.00,19.60
F000117,NULL,NULL,2011-01-01 00:00:00,2011-01-13,0,NULL,NULL,9E5B6959-1576-4C45-8C4E-0073CFD9E26F-75A4B22B-E362-4B30-9F83-DA7C7657743D,3000.00,3588.00,19.60
F000118,NULL,NULL,2011-01-01 00:00:00,2011-01-13,0,NULL,NULL,069B5BF2-5E1E-4EF5-A0D0-079F63BCF73F-AD8F8E7D-F245-4F64-80CF-A99EB2B4CAFC,5500.00,6578.00,19.60
F000119,NULL,NULL,2011-01-01 00:00:00,2011-01-13,0,NULL,NULL,3DAA2614-9831-479E-9A17-2F589570D96F-5120E8BA-D939-46F5-A98F-46CA4E972737,5000.00,5980.00,19.60
F000120,NULL,NULL,2011-01-01 00:00:00,2011-01-13,0,NULL,NULL,4369B74D-7A21-4405-83D7-DFBFB872F690-27AC275B-84B1-4A0F-90D1-447E3B6D715C,2500.00,2990.00,19.60
F000121,NULL,NULL,2011-01-01 00:00:00,2011-01-13,0,NULL,NULL,0703DBFC-DC91-49AA-BBA6-678DCC9089CA-A681384C-2B66-40A9-9E9E-22563A4F41EC,1500.00,1794.00,19.60
F000122,NULL,NULL,2011-01-01 00:00:00,2011-01-13,0,NULL,NULL,58981F13-9FAA-4EC7-A66C-777D740DF6FA-8E76B0F1-67E2-4242-BABC-C5610DAA3762,1500.00,1794.00,19.60
F000123,NULL,NULL,2011-01-01 00:00:00,2011-01-13,0,NULL,NULL,001D56A1-4590-4263-A85D-FD8CB3A806F9-466B512A-B74B-4B7A-8328-C8696919B3F8,1500.00,1794.00,19.60
F000124,NULL,NULL,2011-01-01 00:00:00,2011-01-13,0,NULL,NULL,E7AA42D5-4E1A-41E7-9A7C-E858DFCE14A0-70199D48-A97D-482E-8BE6-07E309722CDC,2500.00,2990.00,19.60
F000125,NULL,NULL,2011-01-01 00:00:00,2011-01-13,0,NULL,NULL,F02AF907-0D81-486E-937B-FB5A4279B1E6-5CC0833E-BEAC-4998-BF3B-5F41701B6AFF,2500.00,2990.00,19.60
